Platform,Segment,Type,Keyword,Country,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
Cisco,Navigational + Non branded,Loss,duo admin login,US,"Sitelinks, Video preview",4700,14,0.09,466,174,-292,0,5,10,-5,,https://community.cisco.com/t5/managing-users/locked-out-of-duo-admin-portal/td-p/4885331,,https://community.cisco.com/t5/managing-users/locked-out-of-duo-admin-portal/td-p/4885331,2025-01-29 10:21:10,2025-07-28 10:03:48,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,webex login,US,"Sitelinks, Video preview",8700,49,0.11,276,8,-268,0,2,3,-1,,https://www.cisco.com/c/en/us/products/conferencing/webex.html,,https://www.cisco.com/c/en/us/products/conferencing/webex.html,2025-01-29 5:43:03,2025-07-28 19:47:44,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,my case,US,"Sitelinks, Video preview",79000,64,3.89,225,0,-225,0,20,94,-74,,https://mycase.cloudapps.cisco.com/case,,https://mycase.cloudapps.cisco.com/case,2025-01-29 15:37:21,2025-07-29 1:40:14,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,www.routerlogin.net login,US,"People also ask, Video preview, Sitelinks",3600,44,1.1,48,0,-48,0,12,34,-22,,https://community.cisco.com/t5/switching/routerlogin-net-setup-netgear-router-login-www-routerlogin-net/td-p/4293437,,https://meraki.cisco.com/,2025-01-29 3:10:16,2025-07-28 2:35:21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,webex cc desktop,US,"Video preview, People also ask",200,0,6,111,71,-40,0,1,2,-1,,https://desktop.wxcc-us1.cisco.com/,,https://desktop.wxcc-eu2.cisco.com/,2025-01-26 8:43:58,2025-07-01 6:23:34,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,unity sso,US,"Sitelinks, Discussions and forums, People also ask",300,0,12.18,53,18,-35,0,4,8,-4,,https://community.cisco.com/t5/collaboration-applications/unable-to-enable-sso-on-unity-connection/td-p/4412671,,https://www.cisco.com/c/en/us/td/docs/voice_ip_comm/connection/14/quick_start/guide/b_14cucqssamlsso/m_samlssochapter.html,2025-01-22 22:50:58,2025-07-02 16:43:50,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,webex admin,US,Video preview,500,2,5,62,27,-35,0,6,11,-5,,https://www.cisco.com/c/en/us/support/conferencing/webex-control-hub/series.html,,https://video.cisco.com/detail/video/6200227780001,2025-01-24 3:48:54,2025-07-28 14:57:46,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Cisco,Navigational + Non branded,Loss,single sign on portal,US,,1000,59,1.74,32,,,,9,,Lost,,https://www.cisco.com/c/en/us/products/security/what-is-single-sign-on-sso.html,,,2025-01-27 9:54:20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Cisco,Commercial + Branded,Gain,cisco switch,US,"Sitelinks, People also ask, Shopping, Thumbnail, Video preview, Top stories",2300,12,0.17,812,1226,414,0,1,1,,,https://www.cisco.com/site/us/en/products/networking/switches/index.html,,https://www.cisco.com/site/us/en/products/networking/switches/index.html,2025-01-29 16:48:53,2025-07-26 7:21:25,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco 8851,US,"People also ask, Knowledge panel, Sitelinks, Video preview, Knowledge card",1100,2,1.94,240,367,126,0,1,1,,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phone-8851/index.html,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phone-8851/index.html,2025-01-25 1:56:27,2025-07-25 12:15:32,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco access point,US,"Sitelinks, Shopping, Thumbnail, People also ask, Top stories, Video preview",600,10,1.53,327,451,124,0,1,1,,,https://www.cisco.com/site/us/en/products/networking/wireless/access-points/index.html,,https://www.cisco.com/site/us/en/products/networking/wireless/access-points/index.html,2025-01-25 17:01:33,2025-07-25 18:17:15,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco poe switch,US,"Thumbnail, Sitelinks, Shopping, People also ask, Video preview",250,11,1.18,30,150,121,0,2,1,1,,https://www.cisco.com/c/en/us/products/switches/switch-selector.html,,https://www.cisco.com/c/en/us/products/switches/switch-selector.html,2025-01-12 0:46:21,2025-06-28 17:09:53,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Cisco,Commercial + Branded,Gain,cisco products,US,"People also ask, AI Overview, Thumbnail, Sitelinks, Video preview",2600,62,1.66,1435,1524,88,0,1,1,,,https://www.cisco.com/c/en/us/products/index.html,,https://www.cisco.com/site/us/en/products/index.html,2025-01-28 14:11:39,2025-07-28 3:11:47,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco 9300,US,"Sitelinks, People also ask, Shopping, Thumbnail, Video preview, Top stories",1500,10,2.5,991,1079,88,0,1,1,,,https://www.cisco.com/site/us/en/products/networking/switches/catalyst-9300-series-switches/index.html,,https://www.cisco.com/site/us/en/products/networking/switches/catalyst-9300-series-switches/index.html,2025-01-29 9:35:34,2025-07-27 8:29:35,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco wireless access point,US,"Sitelinks, Shopping, Thumbnail, People also ask, Video preview, Top stories",450,3,1.32,212,295,83,0,1,1,,,https://www.cisco.com/site/us/en/products/networking/wireless/access-points/index.html,,https://www.cisco.com/site/us/en/products/networking/wireless/access-points/index.html,2025-01-06 23:03:16,2025-07-14 8:59:42,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco asa firewall,US,"Sitelinks, People also ask, Knowledge panel, Shopping, Thumbnail, Video preview, Top stories",400,12,2.14,189,262,73,0,1,1,,,https://www.cisco.com/c/en/us/products/security/adaptive-security-appliance-asa-software/index.html,,https://www.cisco.com/site/us/en/products/security/firewalls/adaptive-security-appliance-asa-software/index.html,2025-01-16 14:09:19,2025-07-29 3:17:59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco 8861,US,"Thumbnail, People also ask, Knowledge panel, Video preview, Sitelinks, Knowledge card",600,0,2.09,159,227,69,0,1,1,,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phone-8861/index.html,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phone-8861/index.html,2025-01-25 13:18:13,2025-07-19 18:25:59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Gain,cisco3945-chassis,US,"People also ask, Knowledge panel, Sitelinks",70,0,,3,69,66,0,2,1,1,,https://www.cisco.com/c/en/us/support/routers/3900-series-integrated-services-routers-isr/series.html,,https://www.cisco.com/c/en/us/support/routers/3900-series-integrated-services-routers-isr/series.html,2025-01-20 8:01:03,2025-07-02 1:53:45,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco ขาย,US,"Sitelinks, Video preview",6400,0,,1506,634,-872,0,2,5,-3,,https://www.cisco.com/c/th_th/buy.html,,https://www.cisco.com/site/us/en/buy/index.html,2025-01-29 3:24:03,2025-07-28 14:27:49,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Cisco,Commercial + Branded,Loss,cisco room bar,US,"People also ask, Knowledge panel, Sitelinks, Video preview, Knowledge card",600,3,2.09,340,181,-159,0,1,2,-1,,https://www.cisco.com/c/en/us/support/collaboration-endpoints/webex-room-bar/model.html,,https://www.cisco.com/c/en/us/support/collaboration-endpoints/webex-room-bar/model.html,2025-01-09 1:24:27,2025-07-24 22:33:11,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco 2911,US,"People also ask, Knowledge panel, Discussions and forums, Video preview, Sitelinks, Knowledge card",400,1,1.3,196,39,-157,0,1,2,-1,,https://www.cisco.com/c/en/us/support/routers/2900-series-integrated-services-routers-isr/series.html,,https://www.cisco.com/c/en/us/support/routers/2900-series-integrated-services-routers-isr/series.html,2025-01-08 7:18:46,2025-07-22 8:29:28,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco video conferencing,US,"Shopping, Thumbnail, People also ask, Sitelinks, Video preview",200,50,2.34,152,1,-151,0,1,3,-2,,https://www.cisco.com/c/en/us/products/conferencing/index.html,,https://www.cisco.com/c/en/us/products/conferencing/index.html,2025-01-28 7:07:09,2025-07-06 12:19:56,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco voip phones,US,"Shopping, Thumbnail, People also ask, Sitelinks, Top stories, Video preview",350,17,3.45,157,6,-150,0,1,3,-2,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phones/index.html,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-phones/index.html,2025-01-06 20:12:05,2025-07-16 21:45:18,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco conference phone,US,"Shopping, Thumbnail, People also ask, Sitelinks, Video preview",200,4,1.8,174,29,-144,0,1,2,-1,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-conference-phone-8832/index.html,,https://www.cisco.com/c/en/us/products/collaboration-endpoints/ip-conference-phone-8832/index.html,2025-01-27 5:47:19,2025-07-14 20:13:28,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco 2811,US,"People also ask, Thumbnail, Knowledge panel, Sitelinks, Video preview",250,0,4.31,130,21,-110,0,1,3,-2,,https://community.cisco.com/t5/networking-knowledge-base/cisco-2811-integrated-services-router/ta-p/3116259,,https://www.cisco.com/web/ANZ/cpp/refguide/hview/router/2800.html,2025-01-26 13:32:49,2025-07-05 14:55:54,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco sx20,US,"People also ask, Knowledge panel, Sitelinks, Video preview, Knowledge card",100,0,0.92,89,6,-83,0,1,2,-1,,https://www.cisco.com/c/en/us/support/collaboration-endpoints/telepresence-sx20-quick-set/model.html,,https://www.cisco.com/c/en/us/support/collaboration-endpoints/telepresence-quick-set-series/series.html,2025-01-24 1:21:00,2025-07-13 7:41:15,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco2811,US,"People also ask, Sitelinks, Knowledge panel, Discussions and forums, Video preview",70,0,0.69,75,0,-75,0,1,3,-2,,https://community.cisco.com/t5/networking-knowledge-base/cisco-2811-integrated-services-router/ta-p/3116259,,https://www.cisco.com/web/ANZ/cpp/refguide/hview/router/2800.html,2025-01-24 15:01:48,2025-07-10 23:13:04,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Branded,Loss,cisco sfp 10g lr,US,"People also ask, Knowledge panel, Shopping, Thumbnail, Sitelinks, Video preview",500,1,1.38,289,217,-72,0,1,1,,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/data_sheet_c78-455693.html,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/data_sheet_c78-455693.html,2025-01-16 15:02:34,2025-07-25 0:11:21,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,nvme,US,"Featured snippet, People also ask, Shopping, Thumbnail, Knowledge panel, Sitelinks, Video preview",46000,62,0.24,0,13100,13100,0,19,1,18,,https://www.cisco.com/c/en/us/solutions/computing/what-is-nvme.html,Featured snippet,https://www.cisco.com/site/us/en/learn/topics/computing/what-is-nvme.html,2025-01-29 12:25:08,2025-07-29 3:14:27,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,small business it solutions,US,"People also ask, Sitelinks, Discussions and forums, Video preview",2600,43,0.22,101,1216,1115,0,9,1,8,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,,https://www.cisco.com/site/us/en/solutions/small-business/index.html,2025-01-29 21:00:39,2025-07-26 22:26:58,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,ccna certification cost,US,"AI Overview, Thumbnail, Top ads, People also ask, Sitelinks, Video preview, Bottom ads, Paid sitelinks",2700,19,1.87,169,1096,927,0,3,1,2,,https://www.cisco.com/site/us/en/learn/training-certifications/exams/ccna.html,AI Overview,https://www.cisco.com/site/us/en/learn/training-certifications/exams/ccna.html,2025-01-29 2:45:50,2025-07-28 23:20:46,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,sfp-10g-lr,US,"Shopping Ads, Thumbnail, People also ask, Knowledge panel, Discussions and forums, Video preview, Sitelinks",700,0,1.84,22,446,423,0,2,1,1,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/data_sheet_c78-455693.html,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/data_sheet_c78-455693.html,2025-01-29 12:17:13,2025-07-19 10:39:58,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,it solutions for small business,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums",1200,10,0.31,72,457,384,0,6,2,4,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,,https://www.cisco.com/site/us/en/solutions/small-business/index.html,2025-01-29 21:07:46,2025-07-20 23:17:55,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,vpn,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories, Video preview",668000,95,5.35,0,351,351,0,26,14,12,,https://www.cisco.com/c/en/us/products/security/vpn-endpoint-security-clients/what-is-vpn.html,,https://www.cisco.com/site/us/en/learn/topics/security/what-is-a-virtual-private-network-vpn.html,2025-01-29 5:45:18,2025-07-19 18:59:45,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Cisco,Commercial + Non branded,Gain,pbx system for small business,US,"People also ask, Sitelinks, Discussions and forums, Shopping, Thumbnail, Video preview",1000,10,7.28,147,453,307,0,3,1,2,,https://www.cisco.com/c/en/us/solutions/small-business/resource-center/collaboration/small-business-pbx.html,,https://www.cisco.com/c/en/us/solutions/small-business/resource-center/collaboration/small-business-pbx.html,2025-01-26 1:46:34,2025-07-12 12:14:02,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,router,US,"Shopping, Thumbnail, Sitelinks, People also ask, Knowledge panel, Top stories, Video preview",100000,73,0.25,211,483,273,0,17,13,4,,https://www.cisco.com/site/us/en/products/networking/sdwan-routers/index.html,,https://www.cisco.com/c/en/us/solutions/small-business/resource-center/networking/what-is-a-router.html,2025-01-29 10:20:34,2025-07-29 6:38:45,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,mr36-hw,US,"Thumbnail, Knowledge panel, Video preview, Knowledge card",250,1,1.5,14,282,268,0,2,1,1,,https://meraki.cisco.com/product/wi-fi/indoor-access-points/mr36/,,https://meraki.cisco.com/product/wi-fi/indoor-access-points/mr36/,2025-01-11 4:44:54,2025-07-29 1:45:10,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Gain,sfp-25g-sr-s,US,"Shopping Ads, Thumbnail, Knowledge panel, Sitelinks, Video preview",250,0,1.95,12,242,230,0,2,1,1,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/datasheet-c78-736950.html,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/datasheet-c78-736950.html,2025-01-15 5:01:04,2025-06-30 8:03:14,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Cisco,Commercial + Non branded,Loss,it support for small business,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Top stories",3300,6,0.37,1282,265,-1017,0,1,6,-5,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,2025-01-29 10:16:57,2025-07-28 2:19:48,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,mx75,US,"Shopping Ads, Thumbnail, Knowledge panel, People also ask, Video preview, Sitelinks, Knowledge card",900,0,2.22,961,2,-959,0,1,3,-2,,https://meraki.cisco.com/product/security-sd-wan/small-branch/mx75/,,https://meraki.cisco.com/product/security-sd-wan/small-branch/mx75/,2025-01-29 15:06:41,2025-07-28 17:19:35,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,mx85,US,"People also ask, Knowledge panel, Video preview, Sitelinks, Knowledge card",800,0,2.23,827,2,-825,0,1,3,-2,,https://meraki.cisco.com/product/security-sd-wan/medium-branch/mx85/,,https://meraki.cisco.com/product/security-sd-wan/medium-branch/mx85/,2025-01-24 16:20:25,2025-07-29 7:41:58,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,glc-sx-mmd,US,"Shopping Ads, Thumbnail, Sitelinks, Knowledge panel, People also ask, Discussions and forums, Video preview, Knowledge card",1100,0,1.47,691,0,-691,0,1,5,-4,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/gigabit-ethernet-gbic-sfp-modules/datasheet-c78-366584.html,,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/gigabit-ethernet-gbic-sfp-modules/datasheet-c78-366584.html,2025-01-28 17:42:43,2025-07-25 6:05:59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,network security software,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",2400,94,0.29,804,176,-627,0,2,6,-4,,https://www.cisco.com/c/en/us/products/security/what-is-security-software.html,,https://www.cisco.com/site/us/en/products/security/network-security/index.html,2025-01-27 4:47:37,2025-07-26 7:56:27,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,wifi router,US,"Sitelinks, People also ask, Thumbnail, Shopping, Video preview",40000,76,0.37,605,8,-597,0,10,28,-18,,https://www.cisco.com/c/en/us/products/wireless/wireless-router.html,,https://www.cisco.com/site/us/en/learn/topics/networking/what-is-a-wireless-router-wi-fi.html,2025-01-29 4:19:56,2025-07-28 21:28:20,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,small business it support,US,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Top stories, Bottom ads, Paid sitelinks",7200,10,3.04,958,373,-585,0,2,7,-5,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,2025-01-29 9:04:47,2025-07-28 6:47:26,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,it support for business,US,"Local pack, Discussions and forums, Sitelinks, Video preview",2200,8,1.26,784,203,-582,0,2,5,-3,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,,https://www.cisco.com/c/en/us/solutions/small-business/services.html,2025-01-26 11:40:43,2025-07-28 11:29:12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,firepower,US,"Sitelinks, People also ask, Video preview",1500,39,0.23,540,70,-469,0,1,4,-3,,https://www.cisco.com/site/us/en/products/security/firewalls/firepower-1000-series/index.html,,https://www.cisco.com/site/us/en/products/security/firewalls/firepower-1000-series/index.html,2025-01-27 7:28:08,2025-07-18 16:28:02,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Commercial + Non branded,Loss,cybersecurity solutions,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories",13000,36,0.3,491,139,-352,0,8,16,-8,,https://www.cisco.com/,,https://www.cisco.com/site/us/en/products/security/index.html,2025-01-29 18:10:24,2025-07-28 3:51:13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Cisco,Transactional + Branded,Gain,cisco poe switch,US,"Thumbnail, Sitelinks, Shopping, People also ask, Video preview",250,11,1.18,30,150,121,0,2,1,1,,https://www.cisco.com/c/en/us/products/switches/switch-selector.html,,https://www.cisco.com/c/en/us/products/switches/switch-selector.html,2025-01-12 0:46:21,2025-06-28 17:09:53,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Cisco,Transactional + Branded,Gain,cisco 2960x,US,"Sitelinks, People also ask, Knowledge panel, Video preview, Knowledge card",350,0,1.51,209,259,49,0,1,1,,,https://www.cisco.com/c/en/us/support/switches/catalyst-2960-x-series-switches/series.html,,https://www.cisco.com/c/en/us/support/switches/catalyst-2960-x-series-switches/series.html,2025-01-10 3:04:51,2025-07-25 5:24:08,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Cisco,Transactional + Branded,Gain,download cisco anyconnect,US,"Sitelinks, Video preview",300,40,2.82,358,390,32,0,1,1,,,https://www.cisco.com/c/en/us/support/security/anyconnect-secure-mobility-client-v4-x/model.html,,https://www.cisco.com/c/en/us/support/security/anyconnect-secure-mobility-client-v4-x/model.html,2025-01-28 2:41:52,2025-07-11 23:09:22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
